time,seconds_elapsed,z,y,x
1772788990592912400,0.074912353515625,0.24244341254234314,-0.287529319524765,-0.4222351312637329
1772788990612944600,0.094944580078125,0.2281176596879959,-0.23303239047527313,-0.4161742329597473
1772788990632977400,0.114977294921875,0.12897150218486786,-0.22645795345306396,-0.3416178524494171
1772788990653010700,0.1350107421875,0.031841229647397995,-0.26756972074508667,-0.2994048595428467
1772788990673042400,0.15504248046875,0.05125323683023453,-0.30952921509742737,-0.21331018209457397
1772788990693075500,0.175075439453125,0.029021434485912323,-0.38537895679473877,-0.08192446082830429
1772788990713108500,0.1951083984375,-0.006105727981775999,-0.3501743674278259,0.11938980221748352
1772788990733141500,0.2151416015625,0.0000466036144644022,-0.13920176029205322,0.3122192621231079
1772788990753173500,0.235173583984375,0.025811176747083664,-0.12929290533065796,0.3511735498905182
1772788990773206500,0.25520654296875,0.019208190962672234,-0.22696182131767273,0.27750271558761597
1772788990793239600,0.275239501953125,0.023498903959989548,-0.3471711277961731,0.29622891545295715
1772788990813271600,0.295271484375,-0.012712561525404453,-0.3759135603904724,0.46855002641677856
1772788990833304300,0.31530419921875,-0.05960806831717491,-0.2564682066440582,0.582716703414917
1772788990853337600,0.335337646484375,-0.11836986988782883,-0.19891119003295898,0.613677442073822
1772788990873369300,0.355369384765625,-0.13581052422523499,-0.1880592554807663,0.5051290988922119
1772788990893402600,0.375402587890625,-0.10616118460893631,-0.12622269988059998,0.38151752948760986
1772788990913435400,0.395435302734375,-0.031270772218704224,-0.14498163759708405,0.10676008462905884
1772788990933467400,0.41546728515625,-0.025191232562065125,-0.32045984268188477,-0.20129528641700745
1772788990953500400,0.43550048828125,-0.08863694965839386,-0.4662970006465912,-0.19589103758335114
1772788990973533400,0.455533447265625,-0.06858663260936737,-0.3551105558872223,-0.0740169882774353
1772788990993566500,0.47556640625,0.01693321391940117,-0.13186734914779663,0.03372052311897278
1772788991013598500,0.495598388671875,0.1413159817457199,-0.10291141271591187,-0.09760403633117676
1772788991033631500,0.515631591796875,0.2335655838251114,-0.1866227388381958,-0.30871984362602234
1772788991053664500,0.53566455078125,0.1818334460258484,-0.18063148856163025,-0.11507877707481384
1772788991073696300,0.5556962890625,0.14483432471752167,-0.019994867965579033,0.11028759181499481
1772788991093729500,0.5757294921875,0.15444031357765198,0.12059800326824188,0.01901097409427166
1772788991113762300,0.59576220703125,0.04877470061182976,0.2936040759086609,-0.27052077651023865
1772788991133794600,0.615794677734375,0.0947313979268074,0.16994480788707733,-0.2953386604785919
1772788991153827300,0.635827392578125,0.20970678329467773,-0.10142064839601517,0.20536299049854279
1772788991173860600,0.655860595703125,0.3232528865337372,-0.021613987162709236,0.5263238549232483
1772788991193892400,0.675892333984375,0.45410218834877014,0.14272956550121307,0.30943766236305237
1772788991213925600,0.695925537109375,0.42008042335510254,-0.1750166267156601,-0.07448934018611908
1772788991233958400,0.71595849609375,0.24295327067375183,-0.43630385398864746,-0.27610787749290466
1772788991253990400,0.735990478515625,0.24552762508392334,-0.3180714547634125,-0.24022938311100006
1772788991274023400,0.7560234375,0.24467028677463531,-0.10751624405384064,-0.04210957512259483
1772788991294056400,0.776056396484375,0.2671757936477661,0.10944723337888718,0.17671097815036774
1772788991314088700,0.796088623046875,0.31182223558425903,0.331233948469162,0.2937709093093872
1772788991334121500,0.81612158203125,0.383713960647583,0.3109264671802521,0.2580225169658661
1772788991354154500,0.836154541015625,0.42988747358322144,-0.06561129540205002,0.07069747895002365
1772788991374187500,0.8561875,0.48436203598976135,-0.23020589351654053,-0.06117923557758331
1772788991394219500,0.876219482421875,0.5330952405929565,-0.053176894783973694,-0.1242317259311676
1772788991414252500,0.89625244140625,0.6232410073280334,0.08845669031143188,-0.2691991925239563
1772788991434285300,0.916285400390625,0.7355450391769409,-0.17236609756946564,-0.04236483573913574
1772788991454317600,0.936317626953125,0.6657185554504395,-0.3216399550437927,0.12419269979000092
1772788991474350300,0.956350341796875,0.5638749599456787,-0.16507136821746826,-0.17316249012947083
1772788991494383600,0.976383544921875,0.5262281894683838,-0.1606086641550064,-0.4589318335056305
1772788991514415600,0.99641552734375,0.4416483938694,-0.14923913776874542,-0.6034212112426758
1772788991534448400,1.016448486328125,0.39100709557533264,-0.09684126824140549,-0.42105329036712646
1772788991554481400,1.0364814453125,0.45446956157684326,-0.07414756715297699,0.027291370555758476
1772788991574513400,1.056513427734375,0.5233479142189026,-0.0539451539516449,0.3038247227668762
1772788991594546400,1.07654638671875,0.5296852588653564,0.00571063905954361,0.18285933136940002
1772788991614579500,1.096579345703125,0.4895193874835968,-0.1306578814983368,-0.14451712369918823
1772788991634612500,1.116612548828125,0.4009949564933777,-0.2635088562965393,-0.17445752024650574
1772788991654644500,1.13664453125,0.3586650490760803,-0.4015141427516937,0.3828076124191284
1772788991674677200,1.15667724609375,0.4721953272819519,-0.06779211014509201,0.8402766585350037
1772788991694710500,1.17671044921875,0.7122007608413696,0.4178929030895233,0.672903299331665
1772788991714742500,1.196742431640625,0.6679272651672363,0.47596657276153564,0.24959129095077515
1772788991734775600,1.216775634765625,0.4209470748901367,0.29436632990837097,-0.023186279460787773
1772788991754808300,1.236808349609375,0.23257479071617126,0.037727199494838715,-0.32864123582839966
1772788991774840600,1.256840576171875,0.12430873513221741,0.20630468428134918,-0.8021315336227417
1772788991794873600,1.27687353515625,0.01701279543340206,0.48306962847709656,-0.8362065553665161
1772788991814906600,1.29690673828125,0.36957845091819763,-0.41871529817581177,-0.39636996388435364
1772788991834938600,1.316938720703125,0.806663453578949,-0.6527515053749084,0.4268929362297058
1772788991854971400,1.336971435546875,0.9625610113143921,-0.08874174952507019,0.8646901845932007
1772788991875004400,1.35700439453125,0.8514115810394287,0.5000214576721191,0.6528327465057373
1772788991895036400,1.377036376953125,0.49523302912712097,0.14000821113586426,0.19456875324249268
1772788991915069700,1.397069580078125,0.11044774949550629,-0.36179596185684204,-0.07003732770681381
1772788991935102500,1.4171025390625,-0.015127098187804222,-1.0631402730941772,0.09523752331733704
1772788991955134500,1.437134521484375,-0.06327712535858154,-0.6176461577415466,0.3671010732650757
1772788991975167500,1.45716748046875,0.021543480455875397,0.4493910074234009,0.45540860295295715
1772788991995200500,1.477200439453125,0.04487171396613121,0.6437387466430664,0.42208442091941833
1772788992015233500,1.497233642578125,-0.044386181980371475,0.1606612205505371,0.049313709139823914
1772788992035265500,1.517265625,-0.2575944662094116,-0.36743640899658203,-0.03478400409221649
1772788992055298600,1.537298583984375,-0.41123783588409424,-0.11999242007732391,0.2691846787929535
1772788992075331300,1.557331298828125,-0.4732637107372284,0.7039241194725037,0.22385749220848083
1772788992095364000,1.577364013671875,-0.5020990371704102,0.6618475914001465,-0.09865401685237885
1772788992115397000,1.597397216796875,-0.5533521175384521,0.3940928876399994,-0.5188616514205933
1772788992135430100,1.61743017578125,-0.592350423336029,0.3579006791114807,-0.7422941327095032
1772788992155462100,1.637462158203125,-0.5548673272132874,0.018873879685997963,-0.6825698018074036
1772788992175495200,1.6574951171875,-0.3472802937030792,-0.1937353014945984,-0.45846912264823914
1772788992195528000,1.67752783203125,0.011902141384780407,0.3102973401546478,0.13267943263053894
1772788992215560200,1.697560302734375,0.11258336901664734,1.1404238939285278,0.5273416638374329
1772788992235593000,1.717593017578125,0.035392459481954575,1.0705465078353882,0.4154398441314697
1772788992255626200,1.737626220703125,-0.09279374778270721,0.5041418075561523,-0.05907871574163437
1772788992275658200,1.757658203125,-0.2555406391620636,0.22584673762321472,-0.2935068905353546
1772788992295691000,1.77769091796875,-0.29981911182403564,0.37679949402809143,-0.3649126887321472
1772788992315724000,1.79772412109375,-0.26052069664001465,0.51308673620224,-0.5169270038604736
1772788992335757000,1.817757080078125,-0.12978608906269073,0.34415918588638306,-0.5684930086135864
1772788992355789300,1.837789306640625,0.03171063959598541,0.22320887446403503,-0.4567941427230835
1772788992375822000,1.857822021484375,0.28904229402542114,0.04746341332793236,-0.27829816937446594
1772788992395855000,1.877855224609375,0.6066124439239502,0.23088061809539795,0.14307737350463867
1772788992415887000,1.89788720703125,0.819692075252533,0.6540193557739258,0.3941851258277893
1772788992435920100,1.917920166015625,0.7624434232711792,0.71175616979599,0.1900983303785324
1772788992455953200,1.937953125,0.5033979415893555,0.09541156888008118,-0.14890871942043304
1772788992475985200,1.957985107421875,0.18951348960399628,-0.5918879508972168,-0.32602459192276
1772788992496018200,1.97801806640625,0.11019445955753326,-0.571969211101532,-0.2370705008506775
