time,seconds_elapsed,z,y,x
1772792041720872700,0.044872802734375,0.19441059231758118,0.9965540170669556,-1.2880367040634155
1772792041740974300,0.064974365234375,0.18402427434921265,1.065796136856079,-1.3713936805725098
1772792041761075700,0.08507568359375,0.12064109742641449,0.6500770449638367,-1.1908314228057861
1772792041781175000,0.105175048828125,-0.09241160750389099,0.07403581589460373,-0.9069387316703796
1772792041801270000,0.12527001953125,-0.06631265580654144,-0.33609065413475037,-1.1820430755615234
1772792041821365000,0.145364990234375,0.1464737355709076,-0.03994738310575485,-1.9141453504562378
1772792041841460000,0.1654599609375,0.07456845045089722,0.16298532485961914,-2.630535125732422
1772792041861555000,0.185554931640625,-0.15046846866607666,-0.5107938647270203,-2.483795166015625
1772792041881649700,0.205649658203125,-0.5073317289352417,-1.6016236543655396,-1.7359800338745117
1772792041901744600,0.22574462890625,-0.6356959939002991,-2.6687514781951904,-1.2667315006256104
1772792041921839600,0.245839599609375,-0.32703590393066406,-2.6431851387023926,-1.129845142364502
1772792041941934600,0.2659345703125,0.016777900978922844,-1.589373230934143,-0.9205208420753479
1772792041962029600,0.286029541015625,0.1225053071975708,-0.1723063737154007,-1.0520808696746826
1772792041982124500,0.30612451171875,0.120108462870121,0.5323654413223267,-1.5255905389785767
1772792042002219500,0.326219482421875,-0.14327794313430786,0.15206636488437653,-1.8608821630477905
1772792042022314200,0.346314208984375,-0.32703590393066406,-0.6074665188789368,-2.057157039642334
1772792042042409200,0.3664091796875,-0.295610636472702,-0.9930919408798218,-1.824130654335022
1772792042062504200,0.386504150390625,0.07962844520807266,-1.31160569190979,-1.448891520500183
1772792042082599200,0.40659912109375,0.3430148661136627,-2.326002836227417,-1.5479611158370972
1772792042102694100,0.426694091796875,0.7107970714569092,-2.944122076034546,-2.190315008163452
1772792042122789000,0.4467890625,1.3526183366775513,-2.6671535968780518,-3.0539772510528564
1772792042142885400,0.466885498046875,1.9659438133239746,-0.6213149428367615,-4.60446834564209
1772792042162985000,0.48698486328125,1.9757975339889526,2.370743989944458,-6.196504592895508
