time,seconds_elapsed,z,y,x
1772790436116203800,0.063203857421875,-0.2698858082294464,0.2528712749481201,0.3073882460594177
1772790436136237800,0.08323779296875,-0.15830308198928833,0.05656753107905388,-0.08978680521249771
1772790436156270800,0.103270751953125,-0.06589358299970627,-0.11743656545877457,-0.25667431950569153
1772790436176303900,0.123303955078125,-0.014785099774599075,-0.21727682650089264,-0.20438005030155182
1772790436196336600,0.143336669921875,-0.02647031657397747,-0.21679902076721191,-0.11767732352018356
1772790436216370000,0.163369873046875,-0.05464020371437073,-0.12263303995132446,-0.04147455841302872
1772790436236402700,0.183402587890625,-0.03142799437046051,0.01870587468147278,0.008122097700834274
1772790436256436000,0.20343603515625,-0.05881078913807869,0.08071916550397873,0.0325813964009285
1772790436276470000,0.223469970703125,-0.10906267911195755,0.18077534437179565,0.027749428525567055
1772790436296502800,0.243502685546875,-0.14521026611328125,0.3666955530643463,0.012036374770104885
1772790436316536000,0.2635361328125,-0.10729881376028061,0.5285563468933105,-0.09008267521858215
1772790436336568800,0.28356884765625,-0.059981606900691986,0.6341940760612488,-0.3443901538848877
1772790436356601900,0.303601806640625,-0.09643029421567917,0.7289698123931885,-0.6072331666946411
1772790436376635000,0.323634765625,-0.20095393061637878,0.9351107478141785,-0.774311363697052
1772790436396668000,0.34366796875,-0.4916195273399353,1.3969385623931885,-0.8255045413970947
1772790436416701700,0.36370166015625,-0.9720761179924011,2.239614248275757,-0.7567015886306763
1772790436436735000,0.38373486328125,-1.4027992486953735,3.2858657836914062,-0.510061502456665
1772790436456767700,0.403767822265625,-1.8677490949630737,4.674946308135986,-0.07219631969928741
1772790436476801000,0.423801025390625,-2.3640213012695312,5.888673305511475,0.32455021142959595
1772790436496833800,0.443833740234375,-3.0992753505706787,6.231919288635254,-0.15859448909759521
1772790436516866800,0.46386669921875,-4.158605098724365,5.51230001449585,-1.5014382600784302
1772790436536899800,0.48389990234375,-5.186705589294434,4.31039571762085,-2.9469521045684814
1772790436556934000,0.503933837890625,-5.731766700744629,3.584519624710083,-4.055093765258789
1772790436576966700,0.523966552734375,-5.715430736541748,3.791721820831299,-4.436371326446533
1772790436597000000,0.544,-5.161489963531494,4.677088737487793,-4.12107515335083
1772790436617032700,0.56403271484375,-4.483542442321777,5.440051078796387,-3.4867947101593018
1772790436637066000,0.58406591796875,-4.563231468200684,5.422638416290283,-3.573533773422241
1772790436657098800,0.6040986328125,-5.3955159187316895,5.13431453704834,-4.349504470825195
1772790436677131800,0.6241318359375,-6.841616630554199,4.992895603179932,-4.673295021057129
1772790436697166000,0.644166015625,-8.205667495727539,5.311835765838623,-4.42161226272583
1772790436717198800,0.66419873046875,-8.994783401489258,5.936941623687744,-3.4652557373046875
1772790436737231600,0.684231689453125,-8.703274726867676,6.010280132293701,-2.117515802383423
1772790436757265000,0.704264892578125,-7.383800029754639,4.814429759979248,-1.3160070180892944
1772790436777297700,0.724297607421875,-5.607033729553223,3.1584115028381348,-1.2945592403411865
1772790436797331000,0.7443310546875,-3.4905898571014404,1.9568496942520142,-0.7540693879127502
1772790436817363700,0.76436376953125,-1.608073115348816,1.0491122007369995,0.07408232241868973
1772790436837396700,0.784396728515625,0.05121032893657684,0.42891693115234375,0.9919184446334839
1772790436857431300,0.804431396484375,1.3804482221603394,0.1491900384426117,1.8345869779586792
1772790436877464000,0.824464111328125,2.3347134590148926,0.18166065216064453,2.441636562347412
1772790436897496800,0.844496826171875,2.7419357299804688,0.4364126920700073,2.705763339996338
1772790436917530000,0.864530029296875,2.4377243518829346,0.7342807650566101,2.672187328338623
1772790436937563000,0.88456298828125,1.6859956979751587,0.6150087714195251,2.3107762336730957
1772790436957596200,0.90459619140625,0.6988778710365295,0.02714381366968155,1.5895483493804932
